"Run 1: Wavelength (nm)","Run 1: Intensity (rel)","Run 2: Wavelength (nm)","Run 2: Intensity (rel)","Run 3: Wavelength (nm)","Run 3: Intensity (rel)","Run 4: Wavelength (nm)","Run 4: Intensity (rel)","Run 5: Wavelength (nm)","Run 5: Intensity (rel)","Run 6: Wavelength (nm)","Run 6: Intensity (rel)"
474.7,0.015354352636,474.7,0.0154012359808,474.7,0.0171699092088,474.7,0.0209048218509,474.7,0.0332967116808,474.7,0.0647119859617
475.4,0.0159746318761,475.4,0.0151525139239,475.4,0.0152220950637,475.4,0.0180712214847,475.4,0.0305806057832,475.4,0.0594323643854
476.1,0.0157976272221,476.1,0.0155088120851,476.1,0.0156745250629,476.1,0.0156252002747,476.1,0.0302601663233,476.1,0.0625146868086
476.7,0.0159235141527,476.7,0.0156507209888,476.7,0.0153037308309,476.7,0.0154962615396,476.7,0.0278797589075,476.7,0.060683604181
477.4,0.015338330663,477.4,0.0156453803311,477.4,0.0169875638972,477.4,0.0217784008545,477.4,0.0461295490959,477.4,0.0847165636683
478.1,0.0154100480659,478.1,0.0153417257954,478.1,0.0162719157702,478.1,0.0180849546044,478.1,0.0352651255055,478.1,0.0859678034638
478.7,0.0159059662776,478.7,0.015942168307,478.7,0.0157538719768,478.7,0.0164903868162,478.7,0.0311604486152,478.7,0.0790859845884
479.4,0.0159975204089,479.4,0.0160428778515,479.4,0.0170028229191,479.4,0.0196680781262,479.4,0.0390951400015,479.4,0.0883176928359
480.1,0.0158105973907,480.1,0.0163541618982,480.1,0.0170608072023,480.1,0.0222827115282,480.1,0.0451682307164,480.1,0.0956115053025
480.7,0.0155840009155,480.7,0.015990234226,480.7,0.0164786755169,480.7,0.0201128786145,480.7,0.0414602883955,480.7,0.0953368429084
481.4,0.0158632410163,481.4,0.016191653315,481.4,0.0171172655833,481.4,0.0213244449531,481.4,0.0501426718547,481.4,0.116455329213
482.1,0.0159380102235,482.1,0.0156331731136,482.1,0.0171126878767,482.1,0.0187395666438,482.1,0.0618158236057,482.1,0.166260776684
482.7,0.0164133287556,482.7,0.0171293202106,482.7,0.0188796826123,482.7,0.0279857709621,482.7,0.138461890593,482.7,0.360630197604
483.4,0.0175630960555,483.4,0.0177274738689,483.4,0.0229515526055,483.4,0.0675707255665,483.4,0.504235904479,483.4,0.860180056458
484.1,0.0208285267414,484.1,0.0212065308614,484.1,0.0644690623331,484.1,0.379436140993,484.1,0.957566186007,484.1,0.947537956817
484.8,0.0302952239261,484.8,0.029940794995,484.8,0.299624322881,484.8,0.980427214466,484.8,0.957566186007,484.8,0.947537956817
485.4,0.0709757763027,485.4,0.0715078965438,485.4,0.816644998856,485.4,0.980427214466,485.4,0.957566186007,485.4,0.947537956817
486.1,0.070929999237,486.1,0.0735304798962,486.1,0.8921466392,486.1,0.980427214466,486.1,0.957566186007,486.1,0.947537956817
486.7,0.0171831464103,486.7,0.0178525978485,486.7,0.0278832684825,486.7,0.809207255665,486.7,0.957566186007,486.7,0.947537956817
487.4,0.0168848325322,487.4,0.0163961242084,487.4,0.0177314412146,487.4,0.0263568703746,487.4,0.957566186007,487.4,0.947537956817
488.1,0.0150094987411,488.1,0.0161977569238,488.1,0.0167304493782,488.1,0.0210322346838,488.1,0.957566186007,488.1,0.947537956817
488.7,0.0156046005951,488.7,0.0163160143435,488.7,0.0174758525978,488.7,0.0237353704128,488.7,0.957566186007,488.7,0.947537956817
489.4,0.0157892347601,489.4,0.015579766537,489.4,0.0183517204547,489.4,0.0250621423667,489.4,0.957566186007,489.4,0.947537956817
490,0.0156992065309,490,0.0155103379873,490,0.0170051117723,490,0.0204668879225,490,0.957566186007,490,0.947537956817
490.7,0.0154741359579,490.7,0.0147901121538,490.7,0.0150611123827,490.7,0.0157800793469,490.7,0.0432303349355,490.7,0.947537956817
491.4,0.0162058060578,491.4,0.0158422217136,491.4,0.0176192874037,491.4,0.0261791027695,491.4,0.0498527504387,491.4,0.947537956817
492,0.0156496147097,492,0.0159589532311,492,0.0162032501717,492,0.0191736858167,492,0.0451834897383,492,0.947537956817
492.7,0.0159708171206,492.7,0.016103150988,492.7,0.0175536736095,492.7,0.0246814297704,492.7,0.0695826657511,492.7,0.947537956817
493.4,0.0159135957885,493.4,0.0154882124056,493.4,0.0154517433433,493.4,0.0142976653696,493.4,0.0416281376364,493.4,0.542243076219
494,0.0150392538338,494,0.0151090257115,494,0.0153815518425,494,0.0144143968872,494,0.0283070115206,494,0.0661310749981
494.7,0.0152399099718,494.7,0.0153333333333,494.7,0.0163390554665,494.7,0.0179483863584,494.7,0.0311604486152,494.7,0.0659479667353
495.3,0.0159029144732,495.3,0.0155584039063,495.3,0.0167357900359,495.3,0.0212565423056,495.3,0.0415671015488,495.3,0.0736079957275
496,0.015402418555,496,0.0155187304494,496,0.0157256427863,496,0.0155481422141,496,0.0257129777981,496,0.0600274662394
496.7,0.0154047074083,496.7,0.0158063630121,496.7,0.0162131685359,496.7,0.0180376516365,496.7,0.0342732890822,496.7,0.0776516365301
497.3,0.015338330663,497.3,0.015161669337,497.3,0.0154586099031,497.3,0.0162080949111,497.3,0.0268421454185,497.3,0.0665125505455
498,0.0158250934615,498,0.0152616159304,498,0.0155684748608,498,0.0160669489586,498,0.0270405127031,498,0.0535576409552
498.7,0.0152101548791,498.7,0.0157743190661,498.7,0.0155082017243,498.7,0.0146821927214,498.7,0.0220050354772,498.7,0.0473167009995
499.3,0.0157594796674,499.3,0.015845273518,499.3,0.0159842832074,499.3,0.0184015793088,499.3,0.033708705272,499.3,0.0586541542687
500,0.0158022049287,500,0.0158666361486,500,0.0173865873198,500,0.023720874342,500,0.0462211032273,500,0.0784756237125
500.6,0.0157274357214,500.6,0.015604180972,500.6,0.0147879758907,500.6,0.0136041428244,500.6,0.0235004196231,500.6,0.06260624094
501.3,0.0159753948272,501.3,0.01585366598,501.3,0.0162986190585,501.3,0.0213862439918,501.3,0.041383993286,501.3,0.0905455100328
502,0.0154001297017,502,0.0158078889143,502,0.0172179751278,502,0.0206744106203,502,0.0336781872282,502,0.0591882200351
502.6,0.0157503242542,502.6,0.0152524605173,502.6,0.0167747005417,502.6,0.0188349355306,502.6,0.0336781872282,502.6,0.0592492561227
503.3,0.0158563744564,503.3,0.0149091325246,503.3,0.016736552987,503.3,0.0210696192874,503.3,0.0334340428779,503.3,0.0619806210422
504,0.0157411688411,504,0.0156110475319,504,0.0161330586709,504,0.0193339055467,504,0.0321828030823,504,0.0612176699474
504.6,0.0157106507973,504.6,0.0153569848173,504.6,0.0158263523308,504.6,0.0172869077592,504.6,0.0289631494621,504.6,0.051528191043
505.3,0.0158800259403,505.3,0.0154004730297,505.3,0.0157203021286,505.3,0.017260967422,505.3,0.0306874189364,505.3,0.0569604028382
505.9,0.0151826886397,505.9,0.0159505607691,505.9,0.0173919279774,505.9,0.0252887388418,505.9,0.042131685359,505.9,0.0767360952163
506.6,0.0151865033951,506.6,0.0158643472953,506.6,0.0170142671855,506.6,0.0193880750744,506.6,0.0365774013886,506.6,0.0654749370565
507.3,0.01589375906,507.3,0.0158681620508,507.3,0.0175140001526,507.3,0.0227771038376,507.3,0.0410482948043,507.3,0.0739131761654
507.9,0.0149583810178,507.9,0.0153875028611,507.9,0.0149619287404,507.9,0.0145479133288,507.9,0.0210284580758,507.9,0.0543358510719
508.6,0.0160104905776,508.6,0.015652246891,508.6,0.0161124589914,508.6,0.016722323949,508.6,0.0289326314183,508.6,0.0469810025177
509.3,0.0149637216754,509.3,0.015338673991,509.3,0.0143195239185,509.3,0.0115495155261,509.3,0.0164812695506,509.3,0.0334309910735
509.9,0.0154527733272,509.9,0.0147534905013,509.9,0.0165366598001,509.9,0.0186327534905,509.9,0.0298786907759,509.9,0.0524437323568
510.6,0.0154062333104,510.6,0.0154554055085,510.6,0.0160262455177,510.6,0.0204699397269,510.6,0.0361654077974,510.6,0.0606225680934
511.2,0.0152856870375,511.2,0.0150823224231,511.2,0.0151221484703,511.2,0.0169962233921,511.2,0.0288410772869,511.2,0.0506584267948
511.9,0.015290264744,511.9,0.015926146334,511.9,0.015586785687,511.9,0.0168550774395,511.9,0.0227527275502,511.9,0.044432745861
512.6,0.0156496147097,512.6,0.0150060273136,512.6,0.0160926222629,512.6,0.0190271992065,512.6,0.0292683299001,512.6,0.046050202182
513.2,0.0156877622644,513.2,0.0151830319677,513.2,0.0159919127184,513.2,0.0202273212787,513.2,0.0350514991989,513.2,0.0594171053635
513.9,0.0159273289082,513.9,0.0157560082399,513.9,0.0159285877775,513.9,0.0184748226139,513.9,0.0355245288777,513.9,0.0502311741817
514.5,0.0156984435798,514.5,0.0153737697414,514.5,0.0161857022965,514.5,0.0203028534371,514.5,0.0319691767758,514.5,0.0579369802396
515.2,0.015692339971,515.2,0.015628595407,515.2,0.0156615548943,515.2,0.0186159685664,515.2,0.0322590981918,515.2,0.0525352864881
515.9,0.015555771725,515.9,0.0158635843442,515.9,0.0164115358206,515.9,0.0196772335393,515.9,0.032976272221,515.9,0.0559990844587
516.5,0.0155489051652,516.5,0.0151380178531,516.5,0.0164115358206,516.5,0.018314602884,516.5,0.0250568398566,516.5,0.0504753185321
517.2,0.0152429617762,517.2,0.0154966048676,517.2,0.0154677653162,517.2,0.0160730525673,517.2,0.0263538567178,517.2,0.0512077515831
517.9,0.015177347982,517.9,0.0154874494545,517.9,0.0168242923629,517.9,0.0174127946899,517.9,0.0263080796521,517.9,0.0474082551308
518.5,0.0150957122148,518.5,0.0157697413596,518.5,0.0152838941024,518.5,0.0176088731212,518.5,0.0278797589075,518.5,0.0501396200504
519.2,0.01599828336,519.2,0.0151670099947,519.2,0.01534493019,519.2,0.0151948958572,519.2,0.0249042496376,519.2,0.0463706416419
519.8,0.0163126192111,519.8,0.0153844510567,519.8,0.0174041351949,519.8,0.0234217975128,519.8,0.0419180590524,519.8,0.0634454871443
520.5,0.0155588235294,520.5,0.0148915846494,520.5,0.0149047074083,520.5,0.0133821240558,520.5,0.0200976577401,520.5,0.0358724345769
521.2,0.0158441672389,521.2,0.0158025482567,521.2,0.0163672846571,521.2,0.0200701533532,521.2,0.0331441214618,521.2,0.0528099488823
521.8,0.0155374608988,521.8,0.0158170443275,521.8,0.0154357213703,521.8,0.0169321355001,521.8,0.0233478294041,521.8,0.0482627603571
522.5,0.0150712977798,522.5,0.0151929503319,522.5,0.0156256961929,522.5,0.0160402456703,522.5,0.024248111696,522.5,0.0443717097734
523.2,0.0160722896162,523.2,0.0151555657282,523.2,0.0177734035248,523.2,0.0259540321965,523.2,0.0435812924392,523.2,0.0650476844434
523.8,0.01542683299,523.8,0.0156751354238,523.8,0.0151854734112,523.8,0.0133905165179,523.8,0.021440451667,523.8,0.0376272220951
524.5,0.0155260166323,524.5,0.0156530098421,524.5,0.0160781261921,524.5,0.0180681696803,524.5,0.0273151750973,524.5,0.0515739681086
525.1,0.0153932631418,525.1,0.0154645609216,525.1,0.0161551842527,525.1,0.0185541695277,525.1,0.0298939497978,525.1,0.0572350652323
525.8,0.0152032883192,525.8,0.0153966582742,525.8,0.0158606851301,525.8,0.0169885938811,525.8,0.0288563363088,525.8,0.0544426642252
526.5,0.0162401388571,526.5,0.0155606927596,526.5,0.0163169298848,526.5,0.0174272907607,526.5,0.0296498054475,526.5,0.0551445792325
527.1,0.0161218814374,527.1,0.0153745326925,527.1,0.0163779659724,527.1,0.0184282825971,527.1,0.0293141069657,527.1,0.0562279697871
527.8,0.0154985503929,527.8,0.0154699015793,527.8,0.0164435797665,527.8,0.0179247348745,527.8,0.0336476691844,527.8,0.0517265583276
528.5,0.0151330968185,528.5,0.015483634699,528.5,0.0158515297169,528.5,0.0201113527123,528.5,0.0317250324254,528.5,0.0542748149844
529.1,0.0152986572061,529.1,0.0152692454414,529.1,0.0148230716411,529.1,0.0125688181888,529.1,0.0191515983825,529.1,0.0393514915694
529.8,0.0158563744564,529.8,0.0153768215457,529.8,0.0162398718242,529.8,0.0171839093614,529.8,0.031496147097,529.8,0.0539085984588
530.4,0.015209391928,530.4,0.0156301213092,530.4,0.0150000762951,530.4,0.0144411001755,530.4,0.0200518806744,530.4,0.0416556038758
531.1,0.0146951628901,531.1,0.0151952391852,531.1,0.0150534828717,531.1,0.0125764476997,531.1,0.0157030594339,531.1,0.0389852750439
531.8,0.0151025787747,531.8,0.0151662470436,531.8,0.0167563897154,531.8,0.0187822919051,531.8,0.0314198519875,531.8,0.0495597772183
532.4,0.0151063935302,532.4,0.0154744792859,532.4,0.0158576333257,532.4,0.0160661860075,532.4,0.0261402304112,532.4,0.045317769131
533.1,0.015329938201,533.1,0.0158551918822,533.1,0.0155638971542,533.1,0.0163469520104,533.1,0.0286427100023,533.1,0.0433188372625
533.8,0.0157144655528,533.8,0.0155065232319,533.8,0.0146430151827,533.8,0.0131517128252,533.8,0.0186938277256,533.8,0.0328816662852
534.4,0.0154291218433,534.4,0.0148374151217,534.4,0.0139952697032,534.4,0.01204009308,534.4,0.0178698405432,534.4,0.0289753566796
535.1,0.0153925001907,535.1,0.0156728465705,535.1,0.0175689326314,535.1,0.0212931639582,535.1,0.0384847791257,535.1,0.0571740291447
535.8,0.0148279163806,535.8,0.0154309910735,535.8,0.0153632410163,535.8,0.0143342870222,535.8,0.0217914091707,535.8,0.0404959182116
536.4,0.0164331654841,536.4,0.0154760051881,536.4,0.01690592813,536.4,0.0215952925917,536.4,0.0374166475929,536.4,0.0596154726482
537.1,0.0151018158236,537.1,0.0158139925231,537.1,0.0161635767147,537.1,0.0180750362402,537.1,0.02838330663,537.1,0.0466605630579
537.8,0.0157304875257,537.8,0.0150777447166,537.8,0.0140685130083,537.8,0.011010109102,537.8,0.0160845349813,537.8,0.0339955748836
538.5,0.0150331502251,538.5,0.0156438544289,538.5,0.014983291371,538.5,0.0120744258793,538.5,0.0194262607767,538.5,0.0384359502556
539.1,0.0158586633097,539.1,0.0156209658961,539.1,0.0156317998016,539.1,0.0176203173877,539.1,0.0263080796521,539.1,0.0456992446784
539.8,0.015394789044,539.8,0.0161748683909,539.8,0.0171424429694,539.8,0.0211420996414,539.8,0.0355703059434,539.8,0.0546105134661
540.5,0.015097238117,540.5,0.0151166552224,540.5,0.0159537651637,540.5,0.0192110704204,540.5,0.0258350499733,540.5,0.0496665903716
541.2,0.0158434042878,541.2,0.0156774242771,541.2,0.0161391622797,541.2,0.0203554970626,541.2,0.0361501487755,541.2,0.0635370412757
541.9,0.0154153887236,541.9,0.0155103379873,541.9,0.0158294041352,541.9,0.0183054474708,541.9,0.0337544823377,541.9,0.0625452048524
542.5,0.0158403524834,542.5,0.0162542153048,542.5,0.016640421149,542.5,0.0200899900816,542.5,0.0330067902647,542.5,0.0519096665904
543.2,0.0158495078965,543.2,0.0150525673304,543.2,0.0156371404593,543.2,0.0141923781186,543.2,0.0233478294041,543.2,0.0358266575113
543.9,0.0160669489586,543.9,0.015145647364,543.9,0.0164191653315,543.9,0.0206972991531,543.9,0.0313282978561,543.9,0.045760280766
544.6,0.0152223620966,544.6,0.0154973678187,544.6,0.0161513694972,544.6,0.0200556572824,544.6,0.0298023956664,544.6,0.0482322423133
545.3,0.0157175173571,545.3,0.0155248340581,545.3,0.0161918059052,545.3,0.0203295567254,545.3,0.0312367437247,545.3,0.0463096055543
545.9,0.0154619287404,545.9,0.01585366598,545.9,0.0155318532082,545.9,0.0187189669642,545.9,0.0258045319295,545.9,0.0420370794232
546.6,0.0154382772564,546.6,0.0158178072786,546.6,0.0157347981994,546.6,0.0195360875868,546.6,0.0314351110094,546.6,0.044432745861
547.3,0.0154504844739,547.3,0.0155286488136,547.3,0.0152350652323,547.3,0.0127671854734,547.3,0.0168169680323,547.3,0.0336598764019
548,0.0154275959411,548,0.0151303883421,548,0.0144637216754,548,0.0143136873426,548,0.0197314412146,548,0.0313862821393
548.7,0.0154420920119,548.7,0.0161939421683,548.7,0.0155448233768,548.7,0.0193712901503,548.7,0.0302143892576,548.7,0.0428915846494
549.3,0.015973868925,549.3,0.0160970473793,549.3,0.0158873884184,549.3,0.0186152056153,549.3,0.0256519417105,549.3,0.051818112459
550,0.0159311436637,550,0.0155408560311,550,0.0154250400549,550,0.0146112382696,550,0.019227893492,550,0.0347890440223
550.7,0.0148279163806,550.7,0.0154737163348,550.7,0.0150420386053,550.7,0.0164186694133,550.7,0.0210284580758,550.7,0.0344075684749
551.4,0.0157175173571,551.4,0.0155843442435,551.4,0.0162566567483,551.4,0.019039406424,551.4,0.0269947356374,551.4,0.0439749752041
552.1,0.015611467155,552.1,0.0156934462501,552.1,0.0148741893645,552.1,0.01500873579,552.1,0.0208453498131,552.1,0.0348500801099
552.7,0.0155244907301,552.7,0.0156957351034,552.7,0.0157141985199,552.7,0.0187624551766,552.7,0.0250110627909,552.7,0.0428152895399
553.4,0.0161119630732,553.4,0.0153752956435,553.4,0.0162108796826,553.4,0.0166696803235,553.4,0.0246753643091,553.4,0.0439291981384
554.1,0.0151414892805,554.1,0.0146970321202,554.1,0.0150855268177,554.1,0.0156122301061,554.1,0.0204486152438,554.1,0.0361165789273
554.8,0.0155160982681,554.8,0.0160520332647,554.8,0.0171775387198,554.8,0.0235087739376,554.8,0.0386984054322,554.8,0.0554955367361
555.5,0.0154863431754,555.5,0.0153806363012,555.5,0.0159774166476,555.5,0.0157007324331,555.5,0.022783245594,555.5,0.0372152285039
556.1,0.0155298313878,556.1,0.0151670099947,556.1,0.0158240634775,556.1,0.0154146257725,556.1,0.02572823682,556.1,0.03452964065
556.8,0.0158838406958,556.8,0.0158338292515,556.8,0.0164519722286,556.8,0.0198946746014,556.8,0.0311299305715,556.8,0.041915007248
557.5,0.0155649271382,557.5,0.0151769283589,557.5,0.0157035172045,557.5,0.0174547570001,557.5,0.0247364003967,557.5,0.0356130312047
558.2,0.0156259632258,558.2,0.015507286183,558.2,0.0144225223163,558.2,0.0124047837034,558.2,0.012285038529,558.2,0.0258014801251
558.9,0.0158380636301,558.9,0.0153203631647,558.9,0.0161422140841,558.9,0.0167520790417,558.9,0.0261860074769,558.9,0.039855039292
559.5,0.0152971313039,559.5,0.0155080491341,559.5,0.0155089646754,559.5,0.0155801861601,559.5,0.0235919737545,559.5,0.0394735637446
560.2,0.0154085221637,560.2,0.0153073929961,560.2,0.0162528419928,560.2,0.0205408941787,560.2,0.0314656290532,560.2,0.0462790875105
560.9,0.0153413824674,560.9,0.0156087586786,560.9,0.0154166475929,560.9,0.0168878843366,560.9,0.0215167467765,560.9,0.0434256504158
561.6,0.0156427481498,561.6,0.0161290913252,561.6,0.0164870679789,561.6,0.0205866712444,561.6,0.0337239642939,561.6,0.0468894483864
562.3,0.0157663462272,562.3,0.0159223315785,562.3,0.0162024872206,562.3,0.0179911116197,562.3,0.0289936675059,562.3,0.0495292591745
562.9,0.0154947356374,562.9,0.0159139391165,562.9,0.0165397116045,562.9,0.0196596856641,562.9,0.0302143892576,562.9,0.0494377050431
563.6,0.016142481117,563.6,0.0152875562676,563.6,0.0159812314031,563.6,0.0176325246052,563.6,0.0273762111849,563.6,0.0441886015106
564.3,0.0160249866484,564.3,0.0155004196231,564.3,0.0150099946593,564.3,0.0177332341497,564.3,0.0248737315938,564.3,0.0485374227512
565,0.015177347982,565,0.0154935530632,565,0.0160140383001,565,0.0171556801709,565,0.0292683299001,565,0.0618890669108
565.7,0.0155099946593,565.7,0.0157102311742,565.7,0.0149810025177,565.7,0.0153162050813,565.7,0.0245380331121,565.7,0.0585320820935
566.3,0.0160631342031,566.3,0.015965819791,566.3,0.0170035858701,566.3,0.0218554589151,566.3,0.0386678873884,566.3,0.0713649195087
567,0.0157144655528,567,0.0152700083925,567,0.0162513160906,567,0.0205088502327,567,0.0379354543374,567,0.0749813076982
567.7,0.0152566948959,567.7,0.0160512703136,567.7,0.0167937743191,567.7,0.021130655375,567.7,0.04640421149,567.7,0.103256275273
568.4,0.0164789425498,568.4,0.0156644541085,568.4,0.0177840848402,568.4,0.0250438315404,568.4,0.0616632333867,568.4,0.14
569.1,0.0159265659571,569.1,0.01616723888,569.1,0.0167937743191,569.1,0.0202563134203,569.1,0.0435049973297,569.1,0.111526665141
569.7,0.0161699473564,569.7,0.0155667963684,569.7,0.0159911497673,569.7,0.0188112840467,569.7,0.0439475089647,569.7,0.12133821622
570.4,0.0160097276265,570.4,0.0154119172961,570.4,0.0160895704585,570.4,0.0209582284276,570.4,0.0452140077821,570.4,0.0890959029526
571.1,0.0159532692454,571.1,0.0150510414282,571.1,0.0166129549096,571.1,0.0216326771954,571.1,0.0418570229648,571.1,0.08151216907
571.8,0.015579423209,571.8,0.0158208590829,571.8,0.0166068513008,571.8,0.020100671397,571.8,0.0415060654612,571.8,0.0885008010986
572.4,0.0156236743725,572.4,0.0152204165713,572.4,0.0166266880293,572.4,0.0222582970932,572.4,0.0685145342184,572.4,0.174973678187
573.1,0.0157060730907,573.1,0.0160764476997,573.1,0.0179549858854,573.1,0.02719687953,573.1,0.0792263675898,573.1,0.196229495689
573.8,0.0153802929732,573.8,0.0159589532311,573.8,0.0167273975738,573.8,0.0206736476692,573.8,0.0482200350958,573.8,0.107879758907
574.5,0.0152376211185,574.5,0.015379110399,574.5,0.0157943083848,574.5,0.0148431754025,574.5,0.024553292134,574.5,0.0671076523995
575.2,0.0157930495155,575.2,0.0156957351034,575.2,0.0163932249943,575.2,0.0188097581445,575.2,0.054979781796,575.2,0.14917067216
575.8,0.015869344625,575.8,0.0161405355917,575.8,0.018434119173,575.8,0.0260288014038,575.8,0.07536583505,575.8,0.189118791485
576.5,0.0164011215381,576.5,0.0163595025559,576.5,0.0164008545052,576.5,0.018910467689,576.5,0.0515159838254,576.5,0.133041886015
577.2,0.0154489585718,577.2,0.0159490348669,577.2,0.0167823300526,577.2,0.0237903028916,577.2,0.0633722438392,577.2,0.162034027619
577.9,0.015901388571,577.9,0.0159513237201,577.9,0.016608377203,577.9,0.0194216449226,577.9,0.0567803463798,577.9,0.168656443122
578.6,0.0158426413367,578.6,0.0157872892348,578.6,0.016527504387,578.6,0.0198969634546,578.6,0.0711848630503,578.6,0.201295490959
579.2,0.0161943617914,579.2,0.0158986800946,579.2,0.0181716639963,579.2,0.0272014572366,579.2,0.0920897230488,579.2,0.214723430228
579.9,0.0163881513695,579.9,0.0162648966201,579.9,0.0177375448234,579.9,0.0259120698863,579.9,0.0888548104067,579.9,0.223329518578
580.6,0.0154245441367,580.6,0.0156758983749,580.6,0.0174956893263,580.6,0.0223933394369,580.6,0.118930342565,580.6,0.314608987564
581.3,0.0164530022126,581.3,0.0164396124208,581.3,0.0190841535058,581.3,0.0310780117494,581.3,0.185597009232,581.3,0.444051270314
582,0.0166849393454,582,0.0161504539559,582,0.0179786373693,582,0.0268451590753,582,0.103579766537,582,0.273852140078
582.6,0.0160013351644,582.6,0.0158658731975,582.6,0.0173430991073,582.6,0.0235133516442,582.6,0.0647455558099,582.6,0.162644388495
583.3,0.0159692912184,583.3,0.016142824445,583.3,0.0163306630045,583.3,0.0184816891737,583.3,0.0764950026703,583.3,0.203584344244
584,0.0156252002747,584,0.0165235370413,584,0.0178001068132,584,0.0264621576257,584,0.0699488822766,584,0.168290226596
584.7,0.015764820325,584.7,0.0159795529107,584.7,0.0162658121614,584.7,0.0194185931182,584.7,0.0432455939574,584.7,0.104309147784
585.4,0.0156671625849,585.4,0.0156385137713,585.4,0.0147650873579,585.4,0.0142595178149,585.4,0.0371267261769,585.4,0.0941771572442
586,0.0159830243381,586,0.0154615091173,586,0.0171416800183,586,0.0236361867704,586,0.0508140688182,586,0.122452124819
586.7,0.0159891279469,586.7,0.0159116502632,586.7,0.0160521858549,586.7,0.0192095445182,586.7,0.0544457160296,586.7,0.147980468452
587.4,0.0157259098192,587.4,0.0158963912413,587.4,0.0154769207294,587.4,0.0181398870832,587.4,0.0565667200732,587.4,0.160599679561
588.1,0.0158228046082,588.1,0.0161000991836,588.1,0.0169265278096,588.1,0.020592011902,588.1,0.0638910505837,588.1,0.177552452888
588.7,0.0161607919432,588.7,0.0158529030289,588.7,0.0187087815671,588.7,0.0258296711681,588.7,0.105334554055,588.7,0.267702754253
589.4,0.0160394827192,589.4,0.0150548561837,589.4,0.0158202487221,589.4,0.0159395361257,589.4,0.0536827649348,589.4,0.138123140307
590.1,0.0156770809491,590.1,0.0154019989319,590.1,0.0157721828031,590.1,0.0184496452277,590.1,0.0345326924544,590.1,0.0806424048219
590.7,0.0154222552834,590.7,0.0152669565881,590.7,0.0150832379644,590.7,0.016529297322,590.7,0.0312062256809,590.7,0.0951842526894
591.4,0.0158235675593,591.4,0.0157903410391,591.4,0.0158904402228,591.4,0.0177744335088,591.4,0.0511192492561,591.4,0.138367284657
592,0.015563401236,592,0.0156629282063,592,0.0170539406424,592,0.0213648813611,592,0.0714747844663,592,0.187364003967
592.7,0.0162088578622,592.7,0.0164663157092,592.7,0.0170691996643,592.7,0.0196558709087,592.7,0.0631280994888,592.7,0.174637979706
593.3,0.0162531090257,593.3,0.0161100175479,593.3,0.0173377584497,593.3,0.0243907454032,593.3,0.0983916990921,593.3,0.259584954604
594,0.0156450370031,594,0.0158918135348,594,0.0169837491417,594,0.0230960173953,594,0.100756847486,594,0.249834439612
594.7,0.0160776302739,594.7,0.0158506141756,594.7,0.0183830014496,594.7,0.0262882047761,594.7,0.0690485999847,594.7,0.164567025254
595.3,0.0157106507973,595.3,0.0162053864347,595.3,0.0175391775387,595.3,0.0240420767529,595.3,0.0601983672847,595.3,0.141113908598
596,0.0157320134279,596,0.0158063630121,596,0.0177993438621,596,0.0242480735485,596,0.0694148165103,596,0.168915846494
596.6,0.0153192568856,596.6,0.0161664759289,596.6,0.016624399176,596.6,0.0194231708248,596.6,0.0691248950942,596.6,0.186219577325
597.3,0.0163995956359,597.3,0.0162870222019,597.3,0.017887083238,597.3,0.0243060578317,597.3,0.0927611200122,597.3,0.241594567788
598,0.0161958876936,598,0.0158200961318,598,0.0155791561761,598,0.0179102388037,598,0.0802792401007,598,0.219056992447
598.6,0.0152025253681,598.6,0.0156850537881,598.6,0.0163230334936,598.6,0.0204333180743,598.6,0.0633722438392,598.6,0.16630655375
599.3,0.0156625848783,599.3,0.0150472266728,599.3,0.0172881666285,599.3,0.0220591668574,599.3,0.0568108644236,599.3,0.129761196307
599.9,0.0159616617075,599.9,0.0157560082399,599.9,0.0163382925154,599.9,0.0211443884947,599.9,0.0477622644388,599.9,0.108047608148
600.6,0.0161165407797,600.6,0.0156827649348,600.6,0.0177467002365,600.6,0.0256984435798,600.6,0.0590234225986,600.6,0.147751583124
601.2,0.0160341420615,601.2,0.0159414053559,601.2,0.016930342565,601.2,0.0230593957427,601.2,0.0589318684672,601.2,0.144577706569
601.9,0.0170816739147,601.9,0.0160321965362,601.9,0.0182456702525,601.9,0.0271503395132,601.9,0.107714961471,601.9,0.273958953231
602.6,0.0162988860914,602.6,0.0164991226062,602.6,0.0180045777066,602.6,0.0266071183337,602.6,0.129443808652,602.6,0.319446097505
603.2,0.0161386663615,603.2,0.0160108339055,603.2,0.0182540627146,603.2,0.0291393530175,603.2,0.144107728695,603.2,0.352603952087
603.9,0.0159479285878,603.9,0.015910124361,603.9,0.0166739909972,603.9,0.020028191043,603.9,0.0593286030365,603.9,0.148300907912
604.5,0.0154733730068,604.5,0.0156591134508,604.5,0.0166343175402,604.5,0.0207682536049,604.5,0.0484336614023,604.5,0.116058594644
605.2,0.0162538719768,605.2,0.0150304417487,605.2,0.0164664682994,605.2,0.0197703135729,605.2,0.0533928435187,605.2,0.132004272526
605.9,0.0160516899367,605.9,0.0162816815442,605.9,0.0164359502556,605.9,0.0207652018006,605.9,0.0574364843214,605.9,0.150879682612
606.5,0.0161050965133,606.5,0.0153615625238,606.5,0.0164176394293,606.5,0.0196810482948,606.5,0.0593743801022,606.5,0.161591515984
